names,scores,logfoldchanges,pvals,pvals_adj
ANGPT1,2.6032984,1.2380722,0.009233156768058845,0.10918927175144942
GJA5,2.6006148,1.3102425,0.009305687619335878,0.10993022417238803
HLA-DQA1,2.5979314,1.4050282,0.009378726422173527,0.11059743912249545
RFTN1,2.5948453,1.0897182,0.009463352931304441,0.11124186360219751
TPPP3,2.5898807,0.9022899,0.009600920885566105,0.11266070059534986
RERE,2.589478,0.7922661,0.009612152804689156,0.11271764678927641
CD83,2.589344,1.6633226,0.009615899380244595,0.11271764678927641
NKX3-2,2.5724378,3.4666533,0.010098513605653399,0.1177137732545902
ARHGDIB,2.5685465,0.96434873,0.010212599488412967,0.1186708324686985
PTEN,2.5674732,0.5265089,0.010244272708824618,0.11891474848241465
COL6A3,2.5651922,0.13701458,0.010311868787395493,0.11949173144478135
AP001324.1,2.5608985,0.26398164,0.010440186148769562,0.1207273049253145
LSAMP,2.5478833,0.93797714,0.01083787127544677,0.12446408153879654
ASPN,2.544529,0.5045124,0.010942525584151439,0.1254933325578027
KIAA0040,2.5434556,1.29799,0.010976204118393569,0.12570689737238397
ALOX5AP,2.5388935,2.3353498,0.011120367664352147,0.12705295878162995
ACP5,2.53782,1.27881,0.011154531965302222,0.12726913205098497
ADD1,2.5219872,0.34813285,0.01166939548134299,0.13197126024210312
TMPRSS2,2.5213163,6.322792,0.011691669952435117,0.1321784054609083
CCND1,2.5056176,0.9248573,0.01222377314167636,0.13735704166871593
SGCA,2.5019948,2.9118948,0.012349571954322257,0.1386306907517802
ADGRF5,2.5014582,0.7312257,0.012368306022370205,0.13879433733974308
DIDO1,2.4998481,1.195199,0.012424659350096148,0.13909953860402646
CDC42EP4,2.4986405,1.2901745,0.012467073458019893,0.13943415445546964
CBX6,2.4977012,0.81466365,0.01250015080395539,0.13971052083296326
NTRK2,2.495957,1.9822999,0.012561786388821085,0.1402585818258338
PTGES3,2.493005,0.47969255,0.012666705925733834,0.1412883470593878
CD24,2.4795873,1.7261395,0.013153451592570862,0.1452621261195425
TMEM109,2.4759645,0.8570521,0.0132876769117096,0.14655061365371658
HOPX,2.4742203,1.4691881,0.013352734692170989,0.14702536359371657
CRISPLD2,2.4738178,0.5462832,0.013367787948646823,0.14714259931872423
SUSD2,2.470195,1.3842285,0.013503943636765122,0.14825039503399343
CALM2,2.4616077,0.13898467,0.013831588767039696,0.15125073296138103
PMEPA1,2.4608026,0.45282978,0.013862662452174252,0.15144176488479272
SPIN1,2.4565089,0.68625766,0.014029431972698483,0.15281373455976469
SERPINB9,2.4547646,1.1901646,0.014097686313281132,0.15345708348055304
EIF4A2,2.4396026,0.20978038,0.014703425039186688,0.15891119178274388
CD34,2.4387975,1.7041738,0.01473622010327654,0.159214107592696
SNTB1,2.4308813,1.7585504,0.015062154444456587,0.16200183891371087
MSRB3,2.4233673,0.6908443,0.015377372382141687,0.16459702822884736
PDGFA,2.417866,1.0854713,0.01561182482890704,0.1666791886145075
RUNX1T1,2.4153166,1.1487365,0.015721535923033124,0.16758264081890017
ADAMTSL2,2.3955927,2.0597453,0.016593519988367448,0.1754217136851913
HLA-E,2.3726485,0.20303413,0.017661066103897876,0.18460374447755037
RABGAP1,2.3721118,0.72517556,0.017686742389898327,0.184814283120477
NFIX,2.3619142,0.41137755,0.018180845905378572,0.18914876319502266
PTGER4,2.3523877,2.1016712,0.01865332037104884,0.19328150391298388
PJA2,2.3493016,0.67012334,0.018808662139980684,0.19464954472475826
NBL1,2.3429954,0.44203237,0.01912962187713925,0.19729859549380555
PLXNC1,2.3239422,1.3119537,0.020128590132042722,0.20575892134977003
ARL6IP5,2.3180385,0.39171678,0.020447231080736438,0.20856925142708432
CRTC3,2.315489,0.8551961,0.020586180498740902,0.20934716319608743
DSTN,2.3030107,0.20052938,0.02127824358245523,0.21508634608278787
