names,scores,logfoldchanges,pvals,pvals_adj
RPL27,1.5770426,0.22498576,0.11478573297535269,1.0
RPS7,1.5746967,0.25761753,0.11532648350658078,1.0
CD36,1.5688318,1.7478862,0.1166871250934068,1.0
SERPIND1,1.5676589,26.972557,0.11696076043155536,1.0
EPB41L2,1.5582752,0.8813912,0.11916801964126912,1.0
PAWR,1.5535834,1.1916664,0.1202838238466121,1.0
ITGB2,1.5535834,1.7558155,0.1202838238466121,1.0
RPL37P2,1.5500646,0.695946,0.12112603204426554,1.0
EIF4A3,1.548305,0.74907225,0.12154886261055997,1.0
PHLDA1,1.5395079,0.62539864,0.1236803533497243,1.0
SEMA6A,1.537162,0.65964675,0.12425365002339893,1.0
FRY,1.5312972,0.94934237,0.12569596205097872,1.0
SFTA1P,1.5312972,3.3924499,0.12569596205097872,1.0
MX1,1.5307107,1.0385,0.12584090777117207,1.0
