names,scores,logfoldchanges,pvals,pvals_adj
DPAGT1,-2.1549337,-0.21743897,0.03116701974901283,0.32254533360335685
DCUN1D1,-2.155932,-0.18104213,0.031088981793095966,0.3218374569008781
MPP5,-2.1561148,-0.40627995,0.031074693039899206,0.32178928643735627
MAEA,-2.1582778,-0.2583877,0.03090625243028398,0.32054198949123097
HIBADH,-2.159858,-0.35137638,0.030783657434313307,0.3193696873800333
FTH1P21,-2.1600244,-2.322854,0.030770777019744875,0.3193352608301429
AF201337.1,-2.1606734,-0.5347903,0.030720587608752625,0.3189135044395097
OGFOD3,-2.1619043,-0.37756875,0.030625549627114952,0.31812468284514184
FBXO9,-2.1639674,-0.21906579,0.030466862814941383,0.31667331172355506
VAMP8,-2.1645496,-0.1141159,0.03042220019641842,0.3163075335490627
SMIM29,-2.1651816,-0.44205335,0.0303737730463486,0.31590237454246584
TRPM2,-2.1659803,-0.4886449,0.030312696582819914,0.3153653629532255
DOK2,-2.166263,-0.18273628,0.030291090653234667,0.315337052199322
SLC41A2,-2.1694074,-0.43508074,0.030051773475699615,0.31343192598203135
HES1,-2.1694572,-0.30880052,0.03004798793007108,0.31343192598203135
SNX13,-2.170156,-0.15733978,0.029995033310537562,0.3130356663870976
MARK2,-2.1711376,-0.17926984,0.029920780180592337,0.3123583541453772
HCP5,-2.1714036,-0.11945103,0.029900670995229087,0.31224603144361185
NUDT16,-2.1716366,-0.1957397,0.029883084989814786,0.31219935307928176
OPA3,-2.1729343,-0.3084278,0.02978526850723088,0.3115279759058824
DYNC1I2P1,-2.1739159,-0.45481026,0.02971146210750209,0.31085337986909145
MANBAL,-2.1744647,-0.49655342,0.029670249182937307,0.31051947405621255
CEP85L,-2.174731,-0.44397333,0.02965028486104554,0.3104078097866699
NDUFV1,-2.1757457,-0.19646822,0.02957427682774025,0.3097091718216411
KDELR2,-2.1765776,-0.17240551,0.02951210019381926,0.3092519918646966
PCGF5,-2.1777587,-0.16432075,0.02942400258026309,0.30852244589339595
ELF2,-2.1777754,-0.26037493,0.029422763386162065,0.30852244589339595
TMED2,-2.1784906,-0.14091213,0.029369520493827315,0.3081446768494681
SGTA,-2.1814022,-0.1604396,0.029153688554829738,0.3061687367852497
GPD1,-2.1825833,-1.0911678,0.029066512473315636,0.30544532742569197
FAM96A,-2.182733,-0.13161406,0.02905547802272336,0.3054254781387691
FTSJ3,-2.1837478,-0.33287907,0.028980783958429002,0.3047362282983926
FAF2,-2.1847627,-0.22110295,0.028906255240286373,0.3040482834660169
SH3GLB1,-2.1857276,-0.10854709,0.028835544953348648,0.30340008168305965
AC243960.3,-2.1859105,-1.4065299,0.02882215119514072,0.30335473095270077
AKAP7,-2.1867757,-0.35562372,0.028758907733455418,0.3028800008408947
WDR7,-2.188406,-0.23465726,0.028640042889489598,0.3019137854600362
AC026271.1,-2.189554,-0.274381,0.02855660637129302,0.3013195659954824
ZMIZ2,-2.191434,-0.2161653,0.028420416136155088,0.2999773126684688
AMFR,-2.1917832,-0.2136805,0.028395168196397633,0.2998055760628819
CRTAM,-2.1928313,-0.31840837,0.0283195402839789,0.2991016341947373
PTER,-2.1931474,-0.23221296,0.028296765955874072,0.2989556456382064
PPP6R2,-2.1931973,-0.3364769,0.028293171452266893,0.2989556456382064
PGC,-2.1939793,-0.6123976,0.02823690890553608,0.2987012384571691
MGME1,-2.194395,-0.2693626,0.028207021317205917,0.2984796210105858
HDDC2,-2.1944783,-0.21200764,0.02820104707196228,0.2984796210105858
C19orf24,-2.1949606,-0.12043965,0.028166417948038796,0.2982389644238122
COMMD4,-2.1958091,-0.26976356,0.02810560734061472,0.2977839031558278
CLIC1,-2.200434,-0.14715843,0.027776115620106546,0.2947604567045053
AKT2,-2.204543,-0.10305544,0.027486165489282,0.29196182655218245
SSSCA1,-2.2045765,-0.62716234,0.027483828412062525,0.29196182655218245
SFXN4,-2.204909,-0.5282219,0.027460467066486062,0.29187452519171503
SMIM30,-2.2093844,-0.11310603,0.02714791780146159,0.2889202877302776
FBXO25,-2.2099001,-0.50255156,0.027112097177574686,0.28863104792549704
TMEM123,-2.2129445,-0.103546225,0.026901470074237942,0.28657144963293474
SAR1A,-2.213377,-0.14421505,0.026871659828675176,0.2864732758847221
GEM,-2.215673,-0.45898217,0.026713913213232538,0.28502806570898204
FAM208A,-2.2161386,-0.1660457,0.02668200443185396,0.2847785938019159
RNASEH2C,-2.2166045,-0.2278185,0.026650128573360365,0.2845293138861709
FAM219A,-2.2180185,-0.44488406,0.026553563969863456,0.2836797256358157
FBXO30,-2.2195823,-0.42351073,0.02644712696813452,0.2826330407129025
GTF2A1,-2.2199318,-0.20946565,0.02642339892464061,0.2824698561098905
PMM2,-2.2219114,-0.9631948,0.026289287146271482,0.2812162183013717
AGO4,-2.2257378,-0.15352134,0.026031745981005647,0.27872914035962315
FABP5P7,-2.226919,-0.27268243,0.025952685993671412,0.27815016092575434
AKAP9,-2.227102,-0.1709026,0.02594045585505987,0.27810833506760174
TIMM13,-2.2293146,-0.2653771,0.025792976281693726,0.2769421265944848
RAB3IL1,-2.2306788,-0.63851655,0.025702410834217954,0.27626575868025194
IFFO1,-2.2307453,-0.21541134,0.02569800005192834,0.27626575868025194
PPP1R9B,-2.234156,-0.11260225,0.0254728223174609,0.27432179644353283
TGFBRAP1,-2.2352872,-0.20643744,0.0253985072384682,0.27361566055996256
C1orf27,-2.2377992,-0.18513022,0.02523415461652204,0.2721084364137456
AC026403.1,-2.237949,-0.20434707,0.02522438789899601,0.27209097489498413
IBTK,-2.2381818,-0.17371306,0.02520920173075199,0.2720618339591867
CEP135,-2.2407105,-0.35914046,0.025044832060518975,0.2705911392730804
EGR2,-2.240877,-0.22268069,0.025034050871776403,0.2705621886452572
SLA,-2.2417088,-0.17984664,0.024980205181098617,0.27006763749691465
MRPL27,-2.2417753,-0.29587233,0.024975901861299908,0.27006763749691465
TMEM161B,-2.2418084,-0.42017242,0.02497375044212491,0.27006763749691465
CPNE8,-2.2419083,-0.3179222,0.024967297147382335,0.27006763749691465
PRRC2A,-2.2420914,-0.18525012,0.024955469857151164,0.27006763749691465
FAM32A,-2.2422743,-0.15099233,0.024943647418676506,0.27006763749691465
ACRBP,-2.2433057,-0.7765075,0.02487710252034929,0.26947639175140603
FAM213B,-2.2442207,-0.30245954,0.02481819949610677,0.2689255646891569
EFR3A,-2.2442873,-0.13968676,0.02481392035558697,0.2689255646891569
UAP1L1,-2.2449694,-0.26094675,0.02477009599558221,0.26857861229495567
YWHAG,-2.2454185,-0.14389122,0.024741272675533575,0.2683532128197854
EOGT,-2.245818,-0.4958067,0.02471567634042218,0.2681626793582648
DHRS3,-2.2463503,-0.22194457,0.02468158357785469,0.2678798066837944
NRIP3,-2.248779,-0.75893426,0.024526551806953855,0.26628372046327403
FCGR2A,-2.2488124,-0.14640975,0.02452443395588411,0.26628372046327403
ATF2,-2.2494946,-0.17931066,0.02448105291592101,0.26596266856867207
ATP10D,-2.2501101,-0.3867957,0.024441961268902898,0.26562438611659
CD274,-2.2520897,-0.29404444,0.02431660062470766,0.2645202587826505
GLYR1,-2.2527719,-0.20828629,0.024273538413565224,0.2641378588658926
R3HCC1L,-2.254369,-0.3386797,0.024172968330304183,0.2632150147893181
TM9SF4,-2.254635,-0.24425246,0.02415624181831053,0.26311867311294795
YARS,-2.2560325,-0.2587462,0.024068592158757944,0.2623350860750262
LMBRD2,-2.2562654,-0.32529682,0.02405401072437551,0.2622617506207132
DNAJC25,-2.2563486,-0.42111698,0.024048804925923217,0.2622617506207132
YIPF6,-2.2592268,-0.18120891,0.023869284978043647,0.2605879833693186
RIN2,-2.2592933,-0.21988352,0.02386514801302661,0.2605879833693186
TCF4,-2.2614393,-0.15699366,0.023732063921046345,0.25925940683914417
TAF3,-2.2615724,-0.3227464,0.02372383188796034,0.2592542832887184
STT3A,-2.2622712,-0.2162522,0.023680654345439256,0.2588671464878198
NECTIN2,-2.2625873,-0.13994923,0.023661144056564613,0.25873856153013486
MRPS34,-2.26297,-0.20670828,0.023637544999954803,0.2585651663342583
TMC6,-2.2650495,-0.18241067,0.023509646044359393,0.25725037329535594
MGEA5,-2.265349,-0.14901625,0.02349127815313542,0.2571336365788628
