names,scores,logfoldchanges,pvals,pvals_adj
GPR3,-0.20500126,-0.57729393,0.8375711340914848,1.0
QSER1,-0.20500754,0.12072955,0.8375662408340745,1.0
POMZP3,-0.20505764,-1.077719,0.8375270950009881,1.0
RHOBTB2,-0.2050639,-0.6511017,0.8375222018001295,1.0
TRBV6-2,-0.20513906,-0.90470845,0.8374634838800642,1.0
AC104261.1,-0.20513906,-0.7043875,0.8374634838800642,1.0
TPI1P1,-0.20513906,-0.8488888,0.8374634838800642,1.0
FGD2,-0.2051829,-0.15190487,0.8374292321780671,1.0
AC098859.1,-0.20525178,-0.99988776,0.8373754086974577,1.0
KIAA0895L,-0.20525178,-0.8029801,0.8373754086974577,1.0
THAP6,-0.205352,0.045697514,0.8372971213570841,1.0
FER1L4,-0.20539583,-0.85971195,0.8372628711522039,1.0
AC138356.2,-0.20552109,-0.9652429,0.8371650151236167,1.0
STARD10,-0.20554616,-0.09559024,0.8371454442201491,1.0
AC003072.1,-0.20555867,-0.92254204,0.8371356588062062,1.0
ITGB7,-0.2055712,-0.8433841,0.8371258734174589,1.0
MTERF1,-0.20559,0.019814122,0.8371111953815835,1.0
UQCC1,-0.20563383,-0.083410494,0.8370769468517117,1.0
RFFL,-0.20573404,-0.08346915,0.8369986656572339,1.0
AL589880.1,-0.2057403,-0.92417777,0.8369937731361561,1.0
IRF5,-0.20579667,0.06331929,0.8369497407301706,1.0
ATP2B1-AS1,-0.20581546,-0.12891163,0.836935063375009,1.0
COPRS,-0.20584051,0.118163094,0.8369154936564187,1.0
TTN-AS1,-0.20586556,-0.9398552,0.8368959240387439,1.0
LINC00926,-0.20589061,-0.63040805,0.8368763545219965,1.0
PHKA2,-0.20591567,-0.10247223,0.8368567851061882,1.0
RFTN2,-0.20592193,-1.2851936,0.8368518927680093,1.0
SERHL2,-0.20611608,-1.207235,0.8367002334149419,1.0
BIN3,-0.2061662,-1.1876137,0.8366610965023449,1.0
NNT,-0.20617871,0.19233325,0.8366513123373597,1.0
REM2,-0.20622882,-1.419981,0.8366121759301197,1.0
